query_id,query,query_kind,family_hint,category_hint,popularity_priority,search_rank,source_title,source_snippet,url,normalized_url,domain,source_role,discovery_stage,final_url,status_code,fetch_ok,fetch_message,page_title,page_description,product_record_count,discovered_product_link_count,search_result_fallback_count,category_scrape_count
mq-00176,site:drop.com modular mechanical keyboard product,known_official_site,modular,modular mechanical keyboard,1,4,Best Mechanical Keyboards under $300 | March 2026 | Drop,"6. Klictro Chameleon RGB Mechanical Keyboard. #6 in Best Mechanical Keyboards under $300 of 47 products.Equipped with full LED backlighting and on-the-fly, per-key lighting, EpicGear’s 104-key Defiant keyboard is distinguished by a unique modular-matrix structure that...",https://drop.com/top-list/Mechanical-Keyboards/type--Full-Size/max-price--300,https://drop.com/top-list/Mechanical-Keyboards/type--Full-Size/max-price--300,drop.com,known_official,search_result,https://drop.com/top-list/Mechanical-Keyboards/type--Full-Size/max-price--300,200.0,True,allowed,Drop - Gaming Collaborations,"Discover exclusive gaming hardware collaborations from Corsair, Elgato, SCUF, and Drop featuring Fallout, Cyberpunk 2077, The Witcher, and more.",1,0,0,8
mq-00183,site:bluettipower.com modular power station product,known_official_site,modular,modular power station,1,4,AC300 & B300K Modular Power System - BLUETTI-US,"Get reliable and efficient home backup power with BLUETTI AC300 + B300K. This modular system offers a groundbreaking capacity of 12,288Wh and ensures 24/7 UPS home backup.",https://www.bluettipower.com/pages/ac300-b300-modular-power-system,https://bluettipower.com/pages/ac300-b300-modular-power-system,bluettipower.com,known_official,search_result,https://www.bluettipower.com/pages/ac300-b300-modular-power-system,200.0,True,allowed,AC300 & B300K Modular Power System,"Get reliable and efficient home backup power with BLUETTI AC300 + B300K. This modular system offers a groundbreaking capacity of 12,288Wh and ensures 24/7 UPS home backup.",1,6,0,8
mq-00300,site:boundarysupply.com modular backpack product,known_official_site,modular,modular backpack,2,4,Commuter Backpacks for Modern Work Travel - Boundary Supply,"Explore commuter backpacks from Boundary Supply, built with durable X-Pac materials, modular organization, and modern everyday carry performance.",https://www.boundarysupply.com/collections/backpacks,https://boundarysupply.com/collections/backpacks,boundarysupply.com,known_official,search_result,https://www.boundarysupply.com/collections/backpacks,200.0,True,allowed,Commuter Backpacks for Modern Work Travel,"Explore commuter backpacks from Boundary Supply, built with durable X-Pac materials, modular organization, and modern everyday carry performance.",1,12,0,8
mq-00266,site:microsoft.com foldable computer mouse product,known_official_site,foldable,computer mouse,2,9,Microsoft Arc Mouse (Black) - Microsoft Store New Zealand,"Get the Microsoft Arc Mouse (Black) at Microsoft Store. Explore pricing, view specs and compare products. Buy online now and enjoy free delivery and returns.",https://www.microsoft.com/en-nz/d/microsoft-arc-mouse-black/8mwhbv8qvskr,https://microsoft.com/en-nz/d/microsoft-arc-mouse-black/8mwhbv8qvskr,microsoft.com,known_official,search_result,https://www.microsoft.com/en-nz/d/microsoft-arc-mouse-black/8mwhbv8qvskr,,False,"allowed; HTTPSConnectionPool(host='www.microsoft.com', port=443): Max retries exceeded with url: /en-nz/d/microsoft-arc-mouse-black/8mwhbv8qvskr (Caused by ReadTimeoutError(""HTTPSConnectionPool(host='www.microsoft.com', port=443): Read timed out. (read timeout=7.0)""))",,,1,0,1,9
mq-00081,foldable bluetooth keyboard buy product,general,foldable,bluetooth keyboard,1,11,bluetooth folding keyboard - Buy bluetooth folding keyboard with...,Mini Folding Keyboard Bluetooth Wireless Portable Universal Foldable Keyboard with Touchpad for Windows Android IOS Tablet iPad.Great product. Well packed.,https://www.aliexpress.com/w/wholesale-bluetooth-folding-keyboard.html,https://aliexpress.com/w/wholesale-bluetooth-folding-keyboard.html,aliexpress.com,marketplace,search_result,https://www.aliexpress.com/w/wholesale-bluetooth-folding-keyboard.html,200.0,True,allowed,Results for bluetooth folding keyboard,"A bluetooth folding keyboard offers portability and convenience for on-the-go typing. Perfect for travelers and tech lovers, it combines wireless connectivity with a compact design.",1,16,0,9
mq-00133,site:bose.com foldable headphones product,known_official_site,foldable,headphones,1,4,"Headphones, Earbuds, Speakers, Soundbars, & More | Bose","Experience the latest in sound innovation. Shop Bose headphones, speakers, soundbars, and more, supported by premium customer service. Sound is Power.",https://www.bose.com/home,https://bose.com/home,bose.com,known_official,search_result,https://www.bose.com/home,200.0,True,allowed,For every backyard beat drop,"Experience the latest in sound innovation. Shop Bose headphones, speakers, soundbars, and more, supported by premium customer service. Sound is Power.",1,2,1,9
mq-00116,site:ternbicycles.com folding bicycle product,known_official_site,foldable,folding bicycle,1,3,What are Folding Bikes Good For? | Tern Bicycles,"Apr 2, 2026 · A folding bike can change how you commute and travel—or it might not be the right fit at all. Learn the pros, cons, and who folding bikes are really built for.",https://www.ternbicycles.com/en/explore/choosing-bike/folding-bike-right-you-benefits-and-key-considerations,https://ternbicycles.com/en/explore/choosing-bike/folding-bike-right-you-benefits-and-key-considerations,ternbicycles.com,known_official,search_result,https://www.ternbicycles.com/en/explore/choosing-bike/folding-bike-right-you-benefits-and-key-considerations,200.0,True,allowed,What are Folding Bikes Good for? | Tern Bicycles,"A folding bike can change how you commute and travel—or it might not be the right fit at all. Learn the pros, cons, and who folding bikes are really built for.",1,0,0,9
mq-00122,folding electric bike current model,general,foldable,folding e-bike,1,3,Foldable Electric Bikes | Lectric eBikes®,"Fully foldable eBikes have hinges on the frame, handlebar stem, and pedals for convenient transportation and storage. Find your perfect ride with the eBike ...",https://lectricebikes.com/collections/folding-ebikes,https://lectricebikes.com/collections/folding-ebikes,lectricebikes.com,known_official,search_result,https://lectricebikes.com/collections/folding-ebikes,200.0,True,allowed,Foldable Electric Bikes | Lectric eBikes,"Discover the best folding electric bikes for easy transportation. Explore top-rated foldable eBikes for convenience, performance, and value. Shop now!",1,16,0,9
mq-00257,foldable bicycle helmet product model,general,foldable,bicycle helmet,2,4,Top 5 Folding Bike Helmets: Review & Buying Guide,Ever wished your bike helmet could disappear when you weren't riding? Many cyclists face the same problem: helmets are bulky and inconvenient to carry around.,https://helmetslab.com/foldable-bike-helmet/,https://helmetslab.com/foldable-bike-helmet,helmetslab.com,general_web,search_result,https://helmetslab.com/foldable-bike-helmet/,200.0,True,allowed,Top 5 Folding Bike Helmets: Review & Buying Guide,Ever wished your bike helmet could disappear when you weren’t riding? Many cyclists face the same problem: helmets are bulky and inconvenient to carry around.,1,5,0,9
mq-00107,site:oneplus.com foldable smartphone product,known_official_site,foldable,foldable smartphone,1,3,Here are the new foldable devices from OPPO,"When OPPO launched its first foldable, its sale was limited to a particular region. With the new foldable devices, I hope OPPO can expand its foldable lineup to more regions.",https://community.oneplus.com/thread/1221150372245536774,https://community.oneplus.com/thread/1221150372245536774,community.oneplus.com,known_official,search_result,https://community.oneplus.com/thread/1221150372245536774,200.0,True,allowed,OnePlus Community,"Introducing our new OnePlus Community experience, with a completely revamped structure, built from the ground-up.",1,0,1,9
mq-00281,site:lenovo.com foldable OLED laptop product,known_official_site,foldable,foldable laptop,2,4,ThinkPad X1 Fold PC | Earn 3X Rewards | Lenovo USOutlet,Earn up to $278 in rewards on the Lenovo ThinkPad X1 Fold laptop. Join MyLenovo Rewards! The X1 Fold is the world's first foldable PC with 13 inch seamless folding OLED screen. Financing as low as 0% Free Shipping,https://www.lenovo.com/us/outletus/en/p/laptops/thinkpad/thinkpadx1/x1-fold-g1/22tp2x1x1f1,https://lenovo.com/us/outletus/en/p/laptops/thinkpad/thinkpadx1/x1-fold-g1/22tp2x1x1f1,lenovo.com,known_official,search_result,https://www.lenovo.com/us/outletus/en/p/laptops/thinkpad/thinkpadx1/x1-fold-g1/22tp2x1x1f1,403.0,False,robots_unavailable_allowed:403; http_status:403,,,1,0,1,9
mq-00274,site:lenovo.com foldable display product,known_official_site,foldable,foldable display,2,3,"Lenovo ThinkPad X1 Fold (16"" Intel) | Seamless, folding 16.3 ...Lenovo ThinkPad X1 Fold (16"" Intel) | Seamless, folding 16.3 ...Lenovo ThinkPad X1 Fold (16"" Intel) | Seamless, folding 16.3 ...ThinkPad X1 Fold PC | Earn 3X Rewards | Lenovo USThinkPad X1 Fold | The world’s first foldable PC - LenovoThinkPad, ThinkPad X1 Fold 16 Gen 1, Model:21ES0026SQ - PSREFFoldable Product Display Shelves - Products From Popular Brands","This foldable PC transforms how you work with a massive 16.3-inch OLED screen that fits into a compact 12-inch footprint. It adapts to your needs by switching between portrait, landscape, book, and laptop modes, offering the flexibility of a tablet and the productivity of a laptop in one device. The next-gen, lightweight Lenovo ThinkPad X1 Fold transforms with you as you power through your day. With a massive 16.3″ display, you can attach it in landscape or portrait mode to the optional full-sized keyboard with kickstand and tackle whatever tasks await. The next-gen, lightweight Lenovo ThinkPad X1 Fold transforms with you as you power through your day. With a massive 16.3″ display, you can attach it in landscape or portrait mode to the optional full-sized keyboard with kickstand and tackle whatever tasks await. With a brilliant and seamless folding OLED screen, the ThinkPad X1 Fold provides a full 13.3"" 2K display. When you want to browse online, stream a video, or watch a presentation, you can use it like a tablet, relying on the built-in kickstand or the optional easel to hold it up. We expanded the OLED display to a massive 16.3″ panel that you can use horizontally or vertically—even with the detachable keyboard. This next-level X1 Fold has plenty of power too. Lenovo reserves the right to change specifications or other product information without notice. The product images are for illustration purposes only. The actual product appearance, ports, keyboard layout, and accessories may vary between models. amazon.com has been visited by 1M+ users in the past month Read Customer Reviews & Find Best Sellers. Free, Easy Returns On Millions Of Items. Get Deals and Low Prices On Foldable product display shelves On Amazon",https://www.lenovo.com/us/en/p/laptops/thinkpad/thinkpadx1/thinkpad-x1-fold/len101t0047,https://lenovo.com/us/en/p/laptops/thinkpad/thinkpadx1/thinkpad-x1-fold/len101t0047,lenovo.com,known_official,search_result,https://www.lenovo.com/us/en/p/laptops/thinkpad/thinkpadx1/thinkpad-x1-fold/len101t0047,403.0,False,robots_unavailable_allowed:403; http_status:403,,,1,0,1,9
mq-00284,foldable monitor official product,general,foldable,portable monitor,2,4,Portable Foldable Monitor - Lenovo US,"Enhance your productivity on the go with Lenovo's portable foldable monitors. Lightweight and versatile, they offer a seamless dual-screen experience anywhere.",https://www.lenovo.com/buy/us/en/portable-foldable-monitor-0ahz25a,https://lenovo.com/buy/us/en/portable-foldable-monitor-0ahz25a,lenovo.com,general_web,search_result,https://www.lenovo.com/buy/us/en/portable-foldable-monitor-0ahz25a,403.0,False,robots_unavailable_allowed:403; http_status:403,,,0,0,0,9
mq-00099,site:autelrobotics.com folding drone product,known_official_site,foldable,drone,1,5,Autel Robotics EVO,EVO is the compact folding drone that can be out of the case and into the air in 30 seconds. No forced firmware updates. No preflight test. Just 30 minutes of 4k 60 frame per second fun.,https://shop.autelrobotics.com/pages/evolaunch,https://shop.autelrobotics.com/pages/evolaunch,shop.autelrobotics.com,known_official,search_result,https://shop.autelrobotics.com/pages/evolaunch,200.0,True,allowed,Autel Robotics EVO,Learn all about the compact 4k60 drone EVO,1,5,0,9
mq-00147,foldable stroller manufacturer product,general,foldable,stroller,1,2,Top 15 Stroller Manufacturers for 2026 - Clafbebe - Craft Child,"Jan 15, 2026 · This guide features a curated list of the top 15 stroller manufacturers/suppliers, making it easy for you to make informed wholesale choices.",https://www.craft-child.com/blog/top-stroller-manufacturers/,https://craft-child.com/blog/top-stroller-manufacturers,craft-child.com,general_web,search_result,https://www.craft-child.com/blog/top-stroller-manufacturers/,200.0,True,allowed,Top 15 Stroller Manufacturers for 2026,"This guide features a curated list of the top 15 stroller manufacturers/suppliers, making it easy for you to make informed wholesale choices.",1,0,0,9
mq-00159,folding wagon current model,general,foldable,wagon,1,10,folding carts with wheels collapsible heavy duty - Best Buy,Choose The Latest iPhone Model · iPhone 17 Pro Max · iPhone 17 Pro · iPhone 17 ... Current Deals. Color. folding carts with wheels collapsible heavy duty (219) ...,https://www.bestbuy.com/site/searchpage.jsp?id=pcat17071&st=folding+carts+with+wheels+collapsible+heavy+duty,https://bestbuy.com/site/searchpage.jsp,bestbuy.com,marketplace,search_result,https://www.bestbuy.com/site/searchpage.jsp?id=pcat17071&st=folding+carts+with+wheels+collapsible+heavy+duty,,False,"robots_unavailable_allowed:HTTPSConnectionPool(host='www.bestbuy.com', port=443): Max retries exceeded with url: /robots.txt (Caused by ReadTimeoutError(""HTTPSConnectionPool(host='www.bestbuy.com', port=443): Read timed out. (read timeout=4.0)"")); HTTPSConnectionPool(host='www.bestbuy.com', port=443): Max retries exceeded with url: /site/searchpage.jsp?id=pcat17071&st=folding+carts+with+wheels+collapsible+heavy+duty (Caused by ReadTimeoutError(""HTTPSConnectionPool(host='www.bestbuy.com', port=443): Read timed out. (read timeout=7.0)""))",,,1,0,1,9
mq-00086,folding camping chair buy product,general,foldable,camping chair,1,10,Camping Chairs: Outdoor Equipment - Best Buy,"Shop for camping chairs online at Best Buy. Relax outdoors with folding chairs, including models with a retractable footrest or an umbrella.",https://www.bestbuy.com/site/camping-gear/camping-chairs/pcmcat1753901767206.c?id=pcmcat1753901767206,https://bestbuy.com/site/camping-gear/camping-chairs/pcmcat1753901767206.c,bestbuy.com,marketplace,search_result,https://www.bestbuy.com/site/camping-gear/camping-chairs/pcmcat1753901767206.c?id=pcmcat1753901767206,,False,"robots_unavailable_allowed:HTTPSConnectionPool(host='www.bestbuy.com', port=443): Max retries exceeded with url: /robots.txt (Caused by ReadTimeoutError(""HTTPSConnectionPool(host='www.bestbuy.com', port=443): Read timed out. (read timeout=4.0)"")); HTTPSConnectionPool(host='www.bestbuy.com', port=443): Max retries exceeded with url: /site/camping-gear/camping-chairs/pcmcat1753901767206.c?id=pcmcat1753901767206 (Caused by ReadTimeoutError(""HTTPSConnectionPool(host='www.bestbuy.com', port=443): Read timed out. (read timeout=7.0)""))",,,0,0,0,9
mq-00090,folding camping table manufacturer product,general,foldable,camping table,1,1,Top 10 Folding Table Manufacturers in USA (2026 Update),"Discover the top 10 folding table manufacturers in the USA for 2026, plus our recommended partner PengLong Camp. In-depth profiles, product lists, and expert insights to help you choose durable, innovative tables for events, hospitality, and outdoor use.",https://www.penglongcamp.com/top-folding-table-manufacturers-in-usa/,https://penglongcamp.com/top-folding-table-manufacturers-in-usa,penglongcamp.com,general_web,search_result,https://www.penglongcamp.com/top-folding-table-manufacturers-in-usa/,200.0,True,allowed,Top 10 Folding Table Manufacturers in USA (2026 Update),"Discover the top 10 folding table manufacturers in the USA for 2026, plus our recommended partner PengLong Camp. In-depth profiles, product lists, and expert insights to help you choose durable, innovative tables for events, hospitality, and outdoor use.",1,0,0,9
mq-00144,site:jackery.com foldable solar panel product,known_official_site,foldable,solar panel,1,3,Jackery SolarSaga 100W Solar Panel - Jackery,SolarSaga 100W Solar Panel from Jackery is a foldable and portable Monocrystalline Solar Panel. Featured with USB and Anderson DC ports. Stay charged with the power of the sun!,https://www.jackery.com/products/solarsaga-100w-solar-panel,https://jackery.com/products/solarsaga-100w-solar-panel,jackery.com,known_official,search_result,https://www.jackery.com/products/solarsaga-100w-solar-panel,200.0,True,allowed,Jackery SolarSaga 100W Solar Panel - Jackery,SolarSaga 100W Solar Panel from Jackery is a foldable and portable Monocrystalline Solar Panel. Featured with USB and Anderson DC ports. Stay charged with the power of the sun!,1,16,0,9
mq-00153,folding treadmill buy product,general,foldable,treadmill,1,8,OBENSKY Folding Treadmills with Incline for Home... - Walmart.com,"Frequently bought together. $299.99. OBENSKY Folding Treadmills with Incline for Home, Foldable Walking Treadmill 300lb Capacity Machine Portable Mini Treadmill, Walking Pad with Handle Bar, Easy to Fold Assembly, LCD Display.",https://www.walmart.com/ip/OBENSKY-Folding-Treadmills-Incline-Home-Foldable-Walking-Treadmill-300lb-Capacity-Machine-Portable-Mini-Treadmill-Pad-Handle-Bar-Easy-Fold-Assembly-L/15563108776,https://walmart.com/ip/OBENSKY-Folding-Treadmills-Incline-Home-Foldable-Walking-Treadmill-300lb-Capacity-Machine-Portable-Mini-Treadmill-Pad-Handle-Bar-Easy-Fold-Assembly-L/15563108776,walmart.com,marketplace,search_result,https://www.walmart.com/blocked?url=L2lwL09CRU5TS1ktRm9sZGluZy1UcmVhZG1pbGxzLUluY2xpbmUtSG9tZS1Gb2xkYWJsZS1XYWxraW5nLVRyZWFkbWlsbC0zMDBsYi1DYXBhY2l0eS1NYWNoaW5lLVBvcnRhYmxlLU1pbmktVHJlYWRtaWxsLVBhZC1IYW5kbGUtQmFyLUVhc3ktRm9sZC1Bc3NlbWJseS1MLzE1NTYzMTA4Nzc2&uuid=11994c86-57e7-11f1-ac4d-025f73e5e051&vid=&g=b,200.0,True,allowed,Robot or human?,,1,0,0,9
mq-00289,folding wheelchair official product,general,foldable,wheelchair,2,2,Easwe® F10 - Auto Folding Electric Wheelchair - EASWE® US Official,"The F10 electric wheelchair is designed for those who value innovation, style, and convenience in every detail. Featuring a sleek, tech-inspired design and advanced automatic folding functionality, the F10 redefines what portable mobility can be.",https://easwe.com/product/easwe-f10/,https://easwe.com/product/easwe-f10,easwe.com,general_web,search_result,https://easwe.com/product/easwe-f10/,200.0,True,allowed,Easwe® F10 – Auto Folding Electric Wheelchair - EASWE® US Official,[hfe_template id='27923'],1,14,0,9
mq-00075,site:hydrapak.com collapsible water bottle product,known_official_site,collapsible,water bottle,1,5,MTN Stow™ 350 ml Collapsible Water Bottle | HydraPak,"With a weight 80% lighter than most hard bottles, it’s the perfect pocketable bottle. The flip top cap with spill-proof valve for easy drinking, bail handle for comfortable carrying and attachment, and minimal design help make hydration on the go effortlessly easy.",https://www.hydrapak.com/products/mountain-stow™-350ml?variant=46123610964201,https://hydrapak.com/products/mountain-stow™-350ml,hydrapak.com,known_official,search_result,https://www.hydrapak.com/products/mountain-stow%E2%84%A2-350ml?variant=46123610964201,200.0,True,allowed,MTN Stow™ 350 ml Collapsible Water Bottle | HydraPak,"Featuring a bold, new mountain inspired graphic, our brand new Stow 350ml is designed for all of your adventures. With a weight 80% lighter than most hard bottles, it’s the perfect pocketable bottle.",1,2,0,9
mq-00055,site:hydrapak.com collapsible soft flask product,known_official_site,collapsible,soft flask,1,4,SoftFlask™ 250ml 2-Pack – HydraPak,"Reusable Nutrition Flask.Product Details. Whether it’s trails, rivers or slopes, nutrition is just a bite away. The collapsible, lightweight SoftFlask 250 is easy to fill and even easier to consume with our soft silicone valve.",https://www.hydrapak.com/products/softflask-250ml-2-pack,https://hydrapak.com/products/softflask-250ml-2-pack,hydrapak.com,known_official,search_result,https://www.hydrapak.com/products/softflask-250ml-2-pack,404.0,False,allowed; http_status:404,,,1,0,1,9
mq-00028,site:stojo.co collapsible cup product,known_official_site,collapsible,cup,1,12,Corporate Gifting – Stojo Products Inc.,"At Stojo, we make collapsible reusables that make it easy to live sustainably.",https://stojo.co/pages/corporate-gifting?srsltid=AfmBOor5S4_CqmaJMclSngMYl6LsoPg3aBr73RwyEOPbKO_JzNkhvtO8,https://stojo.co/pages/corporate-gifting,stojo.co,known_official,search_result,https://stojo.co/pages/corporate-gifting?srsltid=AfmBOor5S4_CqmaJMclSngMYl6LsoPg3aBr73RwyEOPbKO_JzNkhvtO8,200.0,True,allowed,Corporate Gifting,Optimize your life with our award-winning compact food storage and portable drinkware rooted in sustainability and safety.,1,2,0,9
mq-00017,site:stojo.co collapsible coffee cup product,known_official_site,collapsible,coffee cup,1,10,From Brooklyn to Inc. 500: Our Journey – Stojo Products Inc.,"March 22, 2024 - It all started with three dads and one goal: help to end disposable culture. By 2015, the Stojo cup had launched, and it was a game changer. Portable, leak-proof, collapsible, reusable, and, notably, just really good looking.",https://stojo.co/blogs/stojo-stories/from-brooklyn-to-inc-500-our-journey,https://stojo.co/blogs/stojo-stories/from-brooklyn-to-inc-500-our-journey,stojo.co,known_official,search_result,https://stojo.co/blogs/stojo-stories/from-brooklyn-to-inc-500-our-journey,200.0,True,allowed,From Brooklyn to Inc. 500: Our Journey,"It all started with three dads and one goal: help to end disposable culture. By 2015, the Stojo cup had launched, and it was a game changer. Portable, leak-proof, collapsible, reusable, and, notably, just really good looking. We knew we had something special on our hands, and so did you. With your support we’ve been",1,2,0,9
mq-00002,collapsible bowl product model,general,collapsible,bowl,1,7,Collapsible Bowls with Lids in Green (2-Pack) - The Home Depot,"About This Product The Collapsible Bowls by Wakeman Outdoors are a convenient, compact option for meals while you are outdoors or on the go. The set comes with 2-bowls with tight fitting lids for use while camping, fishing, boating, picnicking, tailgating, hiking, outside events and traveling, for use at home or in the office, or even as a water bowl for dogs. Each foldable bowl can collapse ...",https://www.homedepot.com/p/Wakeman-Outdoors-Collapsible-Bowls-with-Lids-in-Green-2-Pack-HW4700028/308150540,https://homedepot.com/p/Wakeman-Outdoors-Collapsible-Bowls-with-Lids-in-Green-2-Pack-HW4700028/308150540,homedepot.com,marketplace,search_result,https://www.homedepot.com/p/Wakeman-Outdoors-Collapsible-Bowls-with-Lids-in-Green-2-Pack-HW4700028/308150540,403.0,False,robots_unavailable_allowed:403; http_status:403,,,1,0,1,9
mq-00030,collapsible food container official product,general,collapsible,food container,1,11,"Collapsible Silicone Food Storage Containers with Lids,Set of 4 ...",Different Sizes Lunch Containers: You will receive 4 different sizes of collapsible food storage containers with lids that can meet your different daily needs.,https://www.amazon.com/Collapsible-Containers-Container-Microwave-Dishwasher/dp/B0BTL7494Z,https://amazon.com/Collapsible-Containers-Container-Microwave-Dishwasher/dp/B0BTL7494Z,amazon.com,marketplace,search_result,https://www.amazon.com/Collapsible-Containers-Container-Microwave-Dishwasher/dp/B0BTL7494Z,,False,"allowed; HTTPSConnectionPool(host='www.amazon.com', port=443): Max retries exceeded with url: /Collapsible-Containers-Container-Microwave-Dishwasher/dp/B0BTL7494Z (Caused by ResponseError('too many 500 error responses'))",,,1,0,1,9
mq-00019,collapsible cooler product model,general,collapsible,cooler,1,6,Collapse Cooler - AliExpress,"A collapse cooler is a portable and compact cooling solution for outdoor activities. Perfect for camping, hiking, and travel. Easy to carry and set up. Stay cool and comfortable anywhere.",https://www.aliexpress.com/w/wholesale-collapse-cooler.html,https://aliexpress.com/w/wholesale-collapse-cooler.html,aliexpress.com,marketplace,search_result,https://www.aliexpress.com/w/wholesale-collapse-cooler.html,200.0,True,allowed,Results for collapse cooler,"This article explains what a collapse cooler is, how to choose the right one for different needs, tips for keeping drinks cold, and insights into compact models for small spaces, helping users make informed decisions based on real-world performance and features.",1,11,0,9
mq-00010,collapsible bucket buy product,general,collapsible,bucket,1,6,Collapsible Bucket with Handle Portable Folding Buckets... | eBay,"3 available. Buy It Now.Collapsible Bicycle Water Bottles and Cages, Collapsible Rifle Stock & Forend Parts, Golf Bucket Hats, Fishing Bait Buckets, Vapur Collapsible Plastic Bicycle Water Bottles.",https://www.ebay.com/itm/236550929661,https://ebay.com/itm/236550929661,ebay.com,marketplace,search_result,https://www.ebay.com/splashui/challenge?ap=1&appName=orch&ru=https%3A%2F%2Fwww.ebay.com%2Fitm%2F236550929661&iid=b44484c4-9c22-4da3-a264-38e1399b3a91&iim=ZMzQuOY&iia=TgDEuMjMP&iiz=uVCcuMTA*RVu,200.0,True,allowed,Checking your browser before you access eBay.,,1,0,0,9
mq-00044,collapsible laundry basket current model,general,collapsible,laundry basket,1,10,"Simplify Collapsible Laundry Basket, Gray, 24.6x17.7x11 inches, 27 ...","Make doing laundry a breeze with the Simplify Collapsible Laundry Basket. The innovative laundry basket conveniently collapses flat for space saving easy storage! A 27 Liter capacity allows for the basket to hold one large load of laundry at a time. Made with 2 built in handles to make for easy transporting, the basket is lightweight and sturdy.",https://www.lowes.com/pd/Simplify-Simplify-Collapsible-Laundry-Basket/5001958017,https://lowes.com/pd/Simplify-Simplify-Collapsible-Laundry-Basket/5001958017,lowes.com,marketplace,search_result,https://www.lowes.com/pd/Simplify-Simplify-Collapsible-Laundry-Basket/5001958017,403.0,False,robots_unavailable_allowed:403; http_status:403,,,0,0,0,9
mq-00059,collapsible storage bin product model,general,collapsible,storage bin,1,8,CleverMade Collapsible 3pk 46L 100% Recycled Storage Bin with ... - Target,"Read reviews and buy CleverMade Collapsible 3pk 46L 100% Recycled Storage Bin with Lid Stone at Target. Choose from contactless Same Day Delivery, Drive Up and more.",https://www.target.com/p/clevermade-collapsible-3pk-46l-100-recycled-storage-bin-with-lid-stone/-/A-94941009,https://target.com/p/clevermade-collapsible-3pk-46l-100-recycled-storage-bin-with-lid-stone/-/A-94941009,target.com,marketplace,search_result,https://www.target.com/p/clevermade-collapsible-3pk-46l-100-recycled-storage-bin-with-lid-stone/-/A-94941009,,False,blocked_by_robots_txt,,,1,0,1,9
mq-00251,collapsible traffic cone official product,general,collapsible,traffic cone,2,1,PSS | FirstGard™ Folding Cone,"Also available in Safety Green. The Ultimate Foldable Traffic Cone for Enhanced Safety and Convenience FirstGard is a patented, foldable cone that is ready at a moment's notice. Lightweight, but featuring a fill port for optional added stability, FirstGard is designed for portability, enabling the storage of multiple units using minimal storage ...",https://www.pss-innovations.com/safety-products/barricades/firstgard-6de4f93ce312bc42c17c0a5485447bd9,https://pss-innovations.com/safety-products/barricades/firstgard-6de4f93ce312bc42c17c0a5485447bd9,pss-innovations.com,general_web,search_result,https://www.pss-innovations.com/safety-products/barricades/firstgard-6de4f93ce312bc42c17c0a5485447bd9,200.0,True,allowed,PSS | FirstGard™ Folding Cone,,1,0,0,9
mq-00038,collapsible lantern buy product,general,collapsible,lantern,1,7,"Amazon.com: Censinda LED Camping Lantern, Solar and ...","Product Summary: Censinda LED Camping Lantern, Solar and Rechargeable Lantern Flashlight Collapsible and Portable Light for Daily/Camp/Hiking/Night Fishing ...",https://www.amazon.com/Rechargeable-Flashlight-Collapsible-Emergency-Hurricanes/dp/B07W6YVMXT,https://amazon.com/Rechargeable-Flashlight-Collapsible-Emergency-Hurricanes/dp/B07W6YVMXT,amazon.com,marketplace,search_result,https://www.amazon.com/Rechargeable-Flashlight-Collapsible-Emergency-Hurricanes/dp/B07W6YVMXT,200.0,True,allowed,Amazon,Amazon,1,1,0,9
mq-00068,site:leki.com collapsible trekking pole product,known_official_site,collapsible,trekking pole,1,5,LEKI Poles | Online Shop | LEKI,"Discover LEKI poles for your outdoor adventures. Trekking, Nordic walking, trail running, alpine skiing and cross country in top quality.",https://www.leki.com/int/en/Poles,https://leki.com/int/en/Poles,leki.com,known_official,search_result,https://www.leki.com/int/en/Poles,200.0,True,allowed,LEKI Poles | Online Shop | LEKI,"Discover LEKI poles for your outdoor adventures. Trekking, Nordic walking, trail running, alpine skiing and cross country in top quality.",1,0,0,9
mq-00048,collapsible pet bowl buy product,general,collapsible,pet bowl,1,7,Collapsible Pet Bowls | Portable & Foldable Travel Options for ... - Target,"Explore our range of collapsible pet bowls, designed for easy portability and storage. Choose from foldable, leakproof options in stainless steel, silicone, and plastic, perfect for travel and everyday use.",https://www.target.com/s/collapsible+pet+bowl,https://target.com/s/collapsible+pet+bowl,target.com,marketplace,search_result,https://www.target.com/s/collapsible+pet+bowl,,False,blocked_by_robots_txt,,,1,0,1,9
mq-00248,collapsible measuring cups manufacturer product,general,collapsible,measuring cups,2,1,Collapsible Silicone Measuring Cups - Z.S.R.,"Z.S.R Group is a Collapsible Silicone Measuring Cups manufacturer and custom Collapsible Silicone Measuring Cups molding solution provider in China help more than 10.500 success silicone project in the past 16 years. Z.S.R team work with the different industry brand owner, product development manager, product manager, Senior product designer together offers them OEM services from Collapsible ...",https://consumersiliconeproducts.com/custom-collapsible-silicone-measuring-cups,https://consumersiliconeproducts.com/custom-collapsible-silicone-measuring-cups,consumersiliconeproducts.com,general_web,search_result,https://consumersiliconeproducts.com/custom-collapsible-silicone-measuring-cups,200.0,True,allowed,Bulk Buy Custom Collapsible Silicone Measuring Cups Wholesale - Z.S.R.,Z.S.R Group is a Collapsible Silicone Measuring Cups manufacturer and custom Collapsible Silicone Measuring Cups molding solution provider in China help more,1,0,0,9
