product_model_id,family_hint,category_hint,popularity_priority,brand,normalized_brand,product_name,normalized_name,confidence,mean_confidence,evidence_count,source_domain_count,product_domain_count,source_roles,official_source_count,marketplace_source_count,json_ld_record_count,best_url,best_image_url,price,currency,availability,market_status,category_evidence,transformation_evidence,name_token_count,verified_for_volume,included_in_volume
model-440ee172412c,origami,origami packaging,3,,multiplepackages,Origami Boxes - Multiple Packages,boxes multiple packages,0.527,0.527,1,1,1,general_web,0,0,0,https://multiplepackages.com/product/origami-boxes/,https://multiplepackages.com/wp-content/uploads/2025/01/Origami-Boxes2.webp,,,,active_or_listed,0.667,0.5,3,False,False
model-45fe661151b2,foldable,headphones,1,bose,bose,"Headphones, Earbuds, Speakers, Soundbars, & More | Bose",earbuds speakers soundbars more,0.527,0.527,1,1,1,known_official,1,0,0,https://www.bose.com/home,,,,,active_or_listed,0.667,0.25,4,False,False
model-4dfbbc1135bf,foldable,headphones,1,bose,bose,Speakers and Headphones | Bose,speakers,0.527,0.527,1,1,1,known_official,1,0,0,https://www.bose.com/c/all-products,,,,,active_or_listed,0.667,0.25,1,False,False
model-53c2955575d1,modular,modular closet system,1,ikea,ikea,Open Closet Systems,open systems,0.527,0.527,1,1,1,known_official,1,0,0,https://www.ikea.com/us/en/cat/elvarli-system-35766/,https://www.ikea.com/global/assets/range-categorisation/images/elvarli-system-35766.jpeg,,,,active_or_listed,0.667,0.25,2,False,False
model-75273ad5c79d,modular,modular closet system,1,containerstore,containerstore,Closet Organizers - The Container Store,organizers container,0.527,0.527,1,1,1,known_official,1,0,0,https://www.containerstore.com/s/closet/1,,,,,active_or_listed,0.667,0.25,2,False,False
model-89348140f1d5,collapsible,traffic cone,2,,unknown,15 in. Orange Reflective Multi-Purpose Collapsible Safety Cone,15 in orange reflective multi purpose safety cone,0.527,0.527,1,1,1,marketplace,0,1,0,https://www.homedepot.com/p/PIP-15-in-Orange-Reflective-Multi-Purpose-Collapsible-Safety-Cone-PRO93415/329854723,,,,,active_or_listed,1.0,0.333,8,False,False
model-901088032fc9,modular,modular shelving,1,containerstore,containerstore,"Shelves, Wire Shelving & Furniture at The Container Store - The ...",shelves wire at container,0.527,0.527,1,1,1,known_official,1,0,0,https://www.containerstore.com/s/storage/shelving-furniture/12,,,,,active_or_listed,0.667,0.25,4,False,False
model-93ac335e50d6,foldable,headphones,1,bose,bose,Travel Headphones & Earbuds – Airplane Headphones | Bose,travel earbuds airplane,0.527,0.527,1,1,1,known_official,1,0,0,https://www.bose.com/c/headphones/travel,,,,,active_or_listed,0.667,0.25,3,False,False
model-93d3dd14b6fc,modular,modular desk,2,ikea,ikea,"Home Office Desks, Computer Tables & More - IKEA",home office desks computer tables more,0.527,0.527,1,1,1,known_official,1,0,0,https://www.ikea.com/us/en/cat/desks-for-home-20651/,,,,,active_or_listed,0.667,0.25,6,False,False
model-982fa73669eb,foldable,foldable laptop,2,asus,asus,asus.com/us/laptops/for-home/all-series,com us laptops home all series,0.527,0.527,1,1,1,known_official,1,0,0,https://www.asus.com/us/laptops/for-home/all-series/,,,,,active_or_listed,0.667,0.25,6,False,False
model-9871874f1b8c,modular,modular desk,2,vari,vari,Vari Standing Desks and Office Furniture | Work Elevated,standing desks office work elevated,0.527,0.527,1,1,1,known_official,1,0,0,https://www.vari.com/,,,,,active_or_listed,0.667,0.25,5,False,False
model-a1cc80e1dd2c,modular,modular desk,2,ikea,ikea,Table & Desk Systems for Home Office & Workspace,systems home office workspace,0.527,0.527,1,1,1,known_official,1,0,0,https://www.ikea.com/us/en/cat/table-desk-systems-47423/,https://www.ikea.com/global/assets/range-categorisation/images/table-desk-systems-47423.jpeg,,,,active_or_listed,0.667,0.25,4,False,False
model-b88cdb54e3d9,modular,modular desk,2,upliftdesk,upliftdesk,UPLIFT Desk | Office Furniture that Benefits You,uplift office that benefits you,0.527,0.527,1,1,1,known_official,1,0,0,https://www.upliftdesk.com/,,,,,active_or_listed,0.667,0.25,5,False,False
model-b89592793c19,foldable,headphones,1,bose,bose,Shop Noise-Cancelling Headphones | ANC Headphones | Bose,noise cancelling anc,0.527,0.527,1,1,1,known_official,1,0,0,https://www.bose.com/c/headphones/noise-cancelling,,,,,active_or_listed,0.667,0.25,3,False,False
model-bdc99e26806a,modular,modular shelving,1,containerstore,containerstore,Shelves & Shelving Units Shelving & Furniture - The Container Store,shelves units container,0.527,0.527,1,1,1,known_official,1,0,0,https://www.containerstore.com/s/storage/shelving-furniture/Shelves-and-Shelving-Units/12q,,,,,active_or_listed,0.667,0.25,3,False,False
model-c097f550538f,foldable,headphones,1,sony,sony,"Sony Electronics - Televisions, Audio, Cameras, Mobile, Video Cameras",electronics televisions audio cameras mobile video cameras,0.527,0.527,1,1,1,known_official,1,0,0,https://electronics.sony.com/t/headphones,,,,,active_or_listed,0.667,0.25,7,False,False
model-e4f473db48e5,collapsible,laundry basket,1,,laundrybagspackaging,Collapsible Laundry Basket With Lid - Laundry Bags Manufacturer in China | Wuxi Environment Packaging,laundry basket lid laundry bags manufacturer in china wuxi environment packaging,0.527,0.527,1,1,1,general_web,0,0,0,https://laundrybagspackaging.com/product/collapsible-laundry-basket-with-lid/,https://laundrybagspackaging.com/wp-content/uploads/2023/11/Collapsible-Laundry-Basket-With-Lid-1.jpg,,,,active_or_listed,1.0,0.5,11,False,False
model-ee52904b1efc,modular,modular shelving,1,ikea,ikea,Storage Shelves & Racks - Home Storage Systems - IKEA,shelves racks home systems,0.527,0.527,1,1,1,known_official,1,0,0,https://www.ikea.com/us/en/cat/storage-shelves-units-10397/,,,,,active_or_listed,1.0,0.25,4,False,False
model-0c5c7b68924f,origami,origami kayak,1,,fieldandstream,Does a Foldable Kayak Actually Work? I Tried One to Find Out,does a actually work i tried one to find out,0.525,0.525,1,1,1,general_web,0,0,0,https://fieldandstream.com/outdoor-gear/fishing-gear/oru-foldable-kayak-review,https://fieldandstream.com/wp-content/uploads/2025/12/Oru_Beach_LT_Sport_Kayak-1024x575.png,,,,active_or_listed,1.0,0.75,10,False,False
model-17e99c9f9549,foldable,stroller,1,,wisebabychoices,10 Best Foldable Strollers for Travel in 2026,10 strollers travel in 2026,0.525,0.525,1,1,1,general_web,0,0,0,https://wisebabychoices.com/gear-guides/best-foldable-stroller-for-travel/,,,,,active_or_listed,1.0,0.75,5,False,False
model-5561f59df9e3,origami,origami canoe,2,,designawards,MYCANOE - Origami Folding Canoe - by MYCANOE / Core77 Design Awards,mycanoe by mycanoe core77 design awards,0.525,0.525,1,1,1,general_web,0,0,0,https://designawards.core77.com/Consumer-Product/62240/MYCANOE-Origami-Folding-Canoe,https://s3files.core77.com/blog/images/lead_n_spotlight/589274_lead_400_62240__sharing.jpg,,,,active_or_listed,1.0,0.75,6,False,False
model-5a1402f55824,rollable,solar charger,1,powerfilmsolar,powerfilmsolar,Products,,0.525,0.525,1,1,1,known_official,1,0,0,https://www.powerfilmsolar.com/products,,,,,active_or_listed,1.0,0.5,0,False,False
model-6e5e341f3dbf,origami,paper microscope,2,foldscope,foldscope,Store Home,home,0.525,0.525,1,1,1,known_official,1,0,0,https://foldscope.com/pages/store-home,https://foldscope.com/cdn/shop/files/0_1200x.png?v=1759508058,,,,active_or_listed,1.0,0.25,1,False,False
model-7a1e564e03cc,rollable,keyboard,2,,kmgadvice,Top 7 Best Roll up Computer Keyboards [List & Guide] KMG Advice,top 7 up computer keyboards list guide kmg advice,0.525,0.525,1,1,1,general_web,0,0,0,https://kmgadvice.com/best-roll-up-computer-keyboards/,https://kmgadvice.com/wp-content/uploads/2023/02/md-mahdi-aXxUa_8BZ8g-unsplash.jpg,,,,active_or_listed,1.0,0.75,9,False,False
model-8b945b0ec39b,modular,modular laptop,2,frame,frame,"Framework goes all in on AMD for modular, user-repairable Laptop 16",framework goes all in on amd user repairable 16,0.525,0.525,1,1,1,general_web,0,0,0,https://newatlas.com/laptops/framework-laptop-16-pre-order/,https://assets.newatlas.com/dims4/default/bed7a90/2147483647/strip/true/crop/5760x3024+0+408/resize/1200x630!/quality/85/?url=https%3A%2F%2Fnewatlas-brightspot.s3.amazonaws.com%2Fe5%2Ffe%2F7c2634a941a3a2b172a881932140%2Fmainboard-swap-blue-fl16.jpeg&na.image_optimisation=0,,,,preorder,0.5,0.75,9,False,False
model-92bf0d719047,rollable,piano keyboard,2,,bestchoice,Best Flexible Roll Up Piano Comparison - May 2026,flexible up piano comparison may 2026,0.525,0.525,1,1,1,general_web,0,0,0,https://www.bestchoice.com/comparison/flexible-roll-up-piano,,,,,active_or_listed,1.0,0.75,6,False,False
model-a05eb387937c,foldable,bicycle helmet,2,,discerningcyclist,Best Foldable Bike Helmets: Top 5 Collapsible Helmets in 2024,helmets top 5 helmets in 2024,0.525,0.525,1,1,1,general_web,0,0,0,https://discerningcyclist.com/best-folding-bike-helmets-collapsible-foldable/,https://discerningcyclist.com/wp-content/uploads/2020/03/best-folding-bike-helmets.jpg,,,,active_or_listed,1.0,0.75,6,False,False
model-ec2fe14a5a01,foldable,bicycle helmet,2,,zerofit,VESK Folding Bicycle Helmet | ZEROFIT Official,vesk,0.525,0.525,1,1,1,general_web,0,0,0,https://zerofit.com/en/pages/vesk,http://zerofit.com/cdn/shop/files/1200x628_e263d7e9-8570-4c0c-9f31-f6903c8d41bd.jpg?v=1627453466,,,,active_or_listed,1.0,0.75,1,False,False
model-ed703e3b38e4,rollable,roll-top backpack,1,,initibag,Custom Roll Top Backpacks Manufacturer & Supplier in China,custom top backpacks manufacturer supplier in china,0.525,0.525,1,1,1,general_web,0,0,0,https://initibag.com/roll-top-backpack/,https://initibag.com/wp-content/uploads/2025/12/custom-roll-top-backpacks-manufacturer-1.webp,,,,active_or_listed,1.0,0.5,7,False,False
model-f545cb0d8d63,collapsible,cup,1,stojo,stojo,FAQs,faqs,0.525,0.525,1,1,1,known_official,1,0,0,https://stojo.co/pages/faqs,http://stojo.co/cdn/shop/files/Cover_Image_-_Stojo_574cd903-2193-456b-9785-54d0263fc29e.png?v=1711551919,,,,active_or_listed,1.0,0.25,1,False,False
model-2c7720f31d2d,foldable,drone,1,autelrobotics,autelrobotics,Product Center - Autel Robotics,center autel robotics,0.52,0.52,1,1,1,known_official,1,0,0,https://www.autelrobotics.com/products/,,,,,active_or_listed,0.5,0.25,3,False,False
model-3441e53bd3d4,foldable,computer mouse,2,microsoft,microsoft,"Shop Surface Accessories - Keyboards, Pens, Covers, Docks, Headphones ...",surface accessories keyboards pens covers docks,0.52,0.52,1,1,1,known_official,1,0,0,https://www.microsoft.com/en-us/store/b/surface-accessories,,,,,active_or_listed,1.0,0.25,6,False,False
model-5ede3a7b308f,collapsible,lantern,1,,unknown,Rechargeable Led Collapsing Lantern - Embark™ : Target,rechargeable led collapsing lantern embark target,0.52,0.52,1,1,1,marketplace,0,1,0,https://www.target.com/p/rechargeable-led-collapsing-lantern-embark-8482/-/A-80555931,,,,,active_or_listed,1.0,0.25,6,False,False
model-61193ff310fb,rollable,solar charger,1,renogy,renogy,12V 30/50A DC-DC On-Board Battery Charger with MPPT,12v 30 50a dc dc on board battery mppt,0.52,0.52,1,1,1,known_official,1,0,0,https://au.renogy.com/products/12v-30-50a-dc-dc-on-board-battery-charger-with-mppt,,,,,active_or_listed,0.5,0.25,9,False,False
model-9285c272f3b9,collapsible,cup,1,stojo,stojo,Food Storage – Stojo Products Inc.,food inc,0.52,0.52,1,1,1,known_official,1,0,0,https://stojo.co/collections/food-storage,,,,,active_or_listed,1.0,0.25,2,False,False
model-980b2548eba7,rollable,roll-top camping table,1,,rei,REI Co-op Camp Roll Table,co op camp,0.52,0.52,1,1,1,marketplace,0,1,0,https://www.rei.com/product/229076/rei-co-op-camp-roll-table,,,,,active_or_listed,1.0,0.25,3,False,False
model-a4a3ebf7516b,modular,modular power station,1,anker,anker,anker.com/products/b1291?variant=41742689468566&discount=WS...,com b1291 variant 41742689468566 discount ws,0.52,0.52,1,1,1,known_official,1,0,0,https://www.anker.com/products/b1291?variant=41742689468566&discount=WS24A129122,,,,,active_or_listed,0.333,0.25,6,False,False
model-a7f7835eb85b,modular,modular backpack,2,peakdesign,peakdesign,Camera Cube | Peak Design Official Site,camera cube peak design site,0.52,0.52,1,1,1,known_official,1,0,0,https://www.peakdesign.com/products/camera-cube?Size=X-Small&Color=Black,,,,,active_or_listed,0.667,0.25,5,False,False
model-b37f365b0786,rollable,solar charger,1,,unknown,Amazon.com : SOLUPUP Solar Panels 30W Portable Foldable Solar ...,amazon com solupup panels 30w,0.52,0.52,1,1,1,marketplace,0,1,0,https://www.amazon.com/Portable-Charging-Kickstands-Waterproof-Cellphone/dp/B0D6VRQ4VQ,,,,,active_or_listed,1.0,0.25,5,False,False
model-d84088ff966e,rollable,solar charger,1,renogy,renogy,12V 30A Dual Battery Charging 100W Solar Flex Bundle,12v 30a dual battery charging 100w flex bundle,0.52,0.52,1,1,1,known_official,1,0,0,https://uk.renogy.com/products/12v-30a-dual-battery-charging-100w-solar-flex-bundle,,,,,active_or_listed,0.5,0.25,8,False,False
model-e4edcf586312,collapsible,bucket,1,,unknown,Collapsable Bucket | eBay Australia,collapsable bucket ebay australia,0.52,0.52,1,1,1,marketplace,0,1,0,https://www.ebay.com.au/shop/collapsable-bucket?_nkw=collapsable+bucket,https://i.ebayimg.com/images/g/luMAAOSwhaZnio8E/s-l2400.jpg,,,,active_or_listed,1.0,0.667,4,False,False
model-1640b265273b,foldable,foldable display,2,samsung,samsung,Galaxy Z Fold7 | AI Foldable Phone | Samsung US | Samsung US,galaxy z fold7 ai us us,0.518,0.518,1,1,1,known_official,1,0,0,https://www.samsung.com/us/smartphones/galaxy-z-fold7/,https://www.samsung.com/etc.clientlibs/samsung/clientlibs/consumer/global/clientlib-common/resources/images/logo-square-letter.png,,,,active_or_listed,0.333,0.25,6,False,False
model-170f1520dd88,modular,modular closet system,1,homedepot,homedepot,MODULAR CLOSETS - The Home Depot,closets home depot,0.518,0.518,1,1,1,known_official,1,0,0,https://www.homedepot.com/b/MODULAR-CLOSETS/N-5yc1vZ10l7,,,,,active_or_listed,0.333,0.25,3,False,False
model-444f9380971b,foldable,foldable laptop,2,lenovo,lenovo,ThinkPad X1 | 2-in-1 Business Foldable PCs | Lenovo US,thinkpad x1 2 in 1 business pcs us,0.518,0.518,1,1,1,known_official,1,0,0,https://www.lenovo.com/us/en/c/laptops/thinkpad/thinkpadx1/,,,,,active_or_listed,0.667,0.25,8,False,False
model-4d356a68d8c7,modular,modular desk,2,upliftdesk,upliftdesk,All desks & tables | UPLIFT Desk,all desks tables uplift,0.518,0.518,1,1,1,known_official,1,0,0,https://www.upliftdesk.com/desks-and-tables/,,,,,active_or_listed,0.667,0.25,4,False,False
model-70b5434fb960,modular,modular desk,2,upliftdesk,upliftdesk,Height Adjustable Standing Desks | UPLIFT Desk,height adjustable standing desks uplift,0.518,0.518,1,1,1,known_official,1,0,0,https://www.upliftdesk.com/standing-desks/,,,,,active_or_listed,0.333,0.25,5,False,False
model-710838ec0445,foldable,folding bicycle,1,brompton,brompton,Brompton Folding Bikes - Explore & Compare the Range,bikes explore compare range,0.518,0.518,1,1,1,known_official,1,0,0,https://us.brompton.com/bikes,https://dam.brompton.com/filestore/3/9/7/5_acb1484decae80f/5793pre_0ceefdaf6676481.jpg,,,,active_or_listed,0.333,0.25,4,False,False
model-81c529e0faed,foldable,foldable laptop,2,lenovo,lenovo,ThinkPad X1 Fold | Lenovo IE,thinkpad x1 fold ie,0.518,0.518,1,1,1,known_official,1,0,0,https://www.lenovo.com/ie/en/thinkpad-x1-fold/,,,,,active_or_listed,0.667,0.25,4,False,False
model-82939afbea3a,foldable,folding bicycle,1,montaguebikes,montaguebikes,Montague Bikes | Performance Folding Bikes for Road and Mountain,montague bikes performance bikes road mountain,0.518,0.518,1,1,1,known_official,1,0,0,https://www.montaguebikes.com/,,,,,active_or_listed,0.333,0.25,6,False,False
model-832ff28ffbdd,foldable,foldable display,2,lenovo,lenovo,"ThinkPad X1 Fold | Foldable PC, OLED Laptop | Lenovo US",thinkpad x1 fold pc oled us,0.518,0.518,1,1,1,known_official,1,0,0,https://www.lenovo.com/us/en/thinkpad-x1-fold/,,,,,active_or_listed,0.667,0.25,6,False,False
model-8629ef893bea,foldable,folding bicycle,1,bikefriday,bikefriday,High Performance Folding Travel Bikes made in the USA,high performance travel bikes made in usa,0.518,0.518,1,1,1,known_official,1,0,0,https://bikefriday.com/,https://bikefriday.com/wp-content/uploads/2026/03/DSCF8974.jpg,,,,active_or_listed,0.333,0.25,7,False,False
model-89a2c64cfef1,modular,modular closet system,1,ikea,ikea,PAX System - Customisable Wardrobes for Your Home,pax customisable wardrobes your home,0.518,0.518,1,1,1,known_official,1,0,0,https://www.ikea.com/gb/en/cat/pax-system-19086/,https://www.ikea.com/global/assets/range-categorisation/images/pax-system-19086.jpeg,,,,active_or_listed,0.333,0.25,5,False,False
model-8aef4da48bc4,foldable,folding bicycle,1,montaguebikes,montaguebikes,Folding Bikes for the Environment | Montague Bikes,bikes environment montague bikes,0.518,0.518,1,1,1,known_official,1,0,0,https://www.montaguebikes.com/folding-bikes-for-the-environment/,,,,,active_or_listed,0.333,0.25,4,False,False
model-9444584f5640,modular,modular sofa,1,lovesac,lovesac,Lovesac - Online Catalog,online catalog,0.518,0.518,1,1,1,known_official,1,0,0,https://www.lovesac.com/online-catalog,https://www.lovesac.com/default-meta-image.png?width=1200&format=pjpg&optimize=medium,,,,active_or_listed,0.333,0.25,2,False,False
model-9642fc610c8d,modular,modular desk,2,upliftdesk,upliftdesk,"UPLIFT L-Shaped Standing Desk, 3-Leg",uplift l shaped standing 3 leg,0.518,0.518,1,1,1,known_official,1,0,0,https://www.upliftdesk.com/uplift-v2-l-shaped-standing-desk/,,,,,active_or_listed,0.667,0.25,6,False,False
model-9c3951668936,modular,modular desk,2,ikea,ikea,Modular Desk System - Customize Your Desk or Table,customize your or,0.518,0.518,1,1,1,known_official,1,0,0,https://www.ikea.com/us/en/cat/table-bar-system-11811/,https://www.ikea.com/global/assets/range-categorisation/images/table-bar-system-11811.jpeg,,,,active_or_listed,0.333,0.25,3,False,False
model-a77fc2de703a,modular,modular power station,1,anker,anker,Anker Prime 2025 | Power to Drive Your Prime - Anker US - Anker,prime 2025 power to drive your prime us,0.518,0.518,1,1,1,known_official,1,0,0,https://www.anker.com/anker-prime,https://cdn.shopify.com/s/files/1/0493/9834/9974/files/20250625-105940.png?v=1750820407,,,,active_or_listed,0.333,0.25,8,False,False
model-a97e2fa7b9d0,modular,modular sofa,1,lovesac,lovesac,"Snugg Sofa, Loveseat, & Armchair | Lovesac",snugg loveseat armchair,0.518,0.518,1,1,1,known_official,1,0,0,https://www.lovesac.com/snugg,https://www.lovesac.com/media_126a73ce9022601da5954e30fa876718565112b80.jpg?width=1200&format=pjpg&optimize=medium,,,,active_or_listed,0.333,0.25,3,False,False
model-aad9468b99cc,foldable,folding bicycle,1,brompton,brompton,Brompton T Line: The Lightest Folding Bike,t line lightest,0.518,0.518,1,1,1,known_official,1,0,0,https://us.brompton.com/t-line,https://cdn.bfldr.com/XM1XF37H/at/57mkc6r6jb53gs6bhft5n5r/Brompton_TLine_George_Marshall_Sept23_0008.jpg?format=jpg&crop=6912%2C4606%2Cx1063%2Cy325,,,,active_or_listed,0.333,0.25,3,False,False
model-aeb0ee51a86e,foldable,folding bicycle,1,montaguebikes,montaguebikes,All Bike Models | Montague Bikes,all models montague bikes,0.518,0.518,1,1,1,known_official,1,0,0,https://www.montaguebikes.com/folding-bikes/,,,,,active_or_listed,0.333,0.25,4,False,False
model-b54b8791899b,foldable,folding bicycle,1,montaguebikes,montaguebikes,Folding Bike Indoor Storage | Montague Bikes,indoor montague bikes,0.518,0.518,1,1,1,known_official,1,0,0,https://www.montaguebikes.com/folding-bike-indoor-storage/,,,,,active_or_listed,0.333,0.25,3,False,False
model-bee793249816,foldable,folding bicycle,1,brompton,brompton,Brompton P Line - Folding Bike,p line,0.518,0.518,1,1,1,known_official,1,0,0,https://us.brompton.com/p-line,https://cdn.bfldr.com/XM1XF37H/at/fqkcgf9p4htgqqv73p53mjss/Brompton_2024_George_Marshall_Oct23_0024.jpg?format=jpg&crop=7241%2C4710%2Cx864%2Cy472,,,,active_or_listed,0.333,0.25,2,False,False
model-e4acf3de898c,modular,modular sofa,1,burrow,burrow,Modular Sofas | Customizable Seating with Tool-Free Assembly | Burrow,sofas customizable seating tool free assembly,0.518,0.518,1,1,1,known_official,1,0,0,https://burrow.com/sofas-by-configuration,,,,,active_or_listed,0.667,0.5,6,False,False
model-f8aa4de31e20,collapsible,coffee cup,1,stojo,stojo,From Brooklyn to Inc. 500: Our Journey,from brooklyn to inc 500 our journey,0.518,0.518,1,1,1,known_official,1,0,0,https://stojo.co/blogs/stojo-stories/from-brooklyn-to-inc-500-our-journey,http://stojo.co/cdn/shop/files/Cover_Image_-_Stojo_574cd903-2193-456b-9785-54d0263fc29e.png?v=1711551919,,,,active_or_listed,0.333,0.25,7,False,False
model-0ac176004e6f,modular,modular tool storage,1,milwaukeetool,milwaukeetool,PACKOUT™ MODULAR STORAGE SYSTEM,packout,0.517,0.517,1,1,1,known_official,1,0,0,https://www.milwaukeetool.com/packout-tools-collection,https://www.milwaukeetool.com/--/web-images/sc/0d214d981fd64106981ca5bb450d45eb?hash=903a55c18e4a4d622900871b45704083&lang=en,,,,active_or_listed,0.667,0.5,1,False,False
model-bff2baf68ac1,foldable,folding bicycle,1,citizenbike,citizenbike,SEOUL,seoul,0.517,0.517,1,1,1,known_official,1,0,0,http://www.citizenbike.com/,,,,,active_or_listed,0.667,0.5,1,False,False
model-0ebc3ba92f45,collapsible,storage bin,1,,unknown,CleverMade Collapsible 3pk 46L 100% Recycled Storage Bin with ... - Target,clevermade 3pk 46l 100 recycled bin target,0.512,0.512,1,1,1,marketplace,0,1,0,https://www.target.com/p/clevermade-collapsible-3pk-46l-100-recycled-storage-bin-with-lid-stone/-/A-94941009,,,,,active_or_listed,0.667,0.25,7,False,False
model-2100236b5f03,foldable,bluetooth keyboard,1,,unknown,"Amazon.com: ProtoArc Foldable Bluetooth Keyboard, XK01 Full-Size ...",amazon com protoarc bluetooth xk01 full size,0.512,0.512,1,1,1,marketplace,0,1,0,https://www.amazon.com/ProtoArc-Bluetooth-XK01-Full-Size-Smartphone/dp/B0D9JQXRDQ,,,,,active_or_listed,0.667,0.25,7,False,False
model-2d7a9c1dcec8,origami,origami lamp,2,,unknown,Gold Metal Origami Crane LED Table Lamp - Acrylic... - Amazon.com,gold metal crane led lamp acrylic amazon com,0.512,0.512,1,1,1,marketplace,0,1,0,https://www.amazon.com/Gold-Metal-Origami-Crane-Table/dp/B0GBVWPLSL,,,,,active_or_listed,0.667,0.25,8,False,False
model-8c2756878a62,origami,origami lamp,2,,unknown,"EDISHINE 19.09"" Modern Table Lamp, Cylindric White Paper Origami...",edishine 19 09 modern lamp cylindric white paper,0.512,0.512,1,1,1,marketplace,0,1,0,https://www.amazon.com/EDISHINE-Cylindric-Origami-Lampshade-Nightstand/dp/B0D6VC36S6,,,,,active_or_listed,0.667,0.25,8,False,False
model-cc0ab8172955,collapsible,coffee cup,1,,unknown,"Amazon.com: EASYXQ Collapsible Coffee Cup, 16 OZ 480ml Large...",amazon com easyxq coffee 16 oz 480ml large,0.512,0.512,1,1,1,marketplace,0,1,0,https://www.amazon.com/EASYXQ-Collapsible-Silicone-Folding-Portable/dp/B09HV4Q33M,,,,,active_or_listed,0.667,0.25,8,False,False
model-ce40556ded2b,rollable,drum kit,2,,unknown,The ONE Electronic Drum Set 9 Pads Roll Up Drum Kit With Free ...,one electronic drum 9 pads up drum free,0.512,0.512,1,1,1,marketplace,0,1,0,https://www.amazon.com/ONE-Electronic-Bluetooth-Christmas-Beginners/dp/B0C3BDWL89,,,,,active_or_listed,0.667,0.25,8,False,False
model-d77848c78593,collapsible,coffee cup,1,,unknown,Collapsible Coffee Cup | eBay,coffee ebay,0.512,0.512,1,1,1,marketplace,0,1,0,https://www.ebay.com/shop/collapsible-coffee-cup?_nkw=collapsible+coffee+cup,https://i.ebayimg.com/images/g/xCsAAOSwxR1nrIK5/s-l2400.jpg,,,,active_or_listed,0.667,0.25,2,False,False
model-9a8fbd58d155,collapsible,coffee cup,1,,unknown,Robot or human?,robot or human,0.51,0.462,3,1,1,marketplace,0,3,0,https://www.walmart.com/blocked?url=L2Mva3Avc3Rvam8tY29sbGFwc2libGUtdHJhdmVsLWN1cA==&uuid=2dba1b93-57ea-11f1-a428-35b076455f22&vid=&g=b,,,,,active_or_listed,1.0,0.5,3,False,False
model-d60bce3fdc82,collapsible,cup,1,,unknown,Robot or human?,robot or human,0.51,0.48,3,1,1,marketplace,0,3,0,https://www.walmart.com/blocked?url=L2lwL1RFUkdBWUVFLUNvbGxhcHNpYmxlLUN1cC1TdGFpbmxlc3MtU3RlZWwtVHJhdmVsLVRlbGVzY29waWMtQ29sbGFwc2libGUtU2hvdC1HbGFzcy1FbWVyZ2VuY3ktUG9ja2V0LUN1cC1TdGFja2FibGUtTWV0YWwtQ29sbGFwc2FibGUtQ3VwLVRyYXZlbC1UZWxlc2NvLzUwNTA2MTQyMDE=&uuid=f851e443-57e7-11f1-92da-c1cc8ca65cac&vid=&g=b,,,,,active_or_listed,1.0,0.5,3,False,False
model-d8a43f530983,collapsible,measuring cups,2,,unknown,Amazon.com: Collapsible Measuring Cups,measuring cups amazon com,0.51,0.488,2,1,1,marketplace,0,2,0,https://www.amazon.com/collapsible-measuring-cups/s?k=collapsible+measuring+cups,,,,,active_or_listed,1.0,0.5,4,False,False
model-1c769d9a2972,rollable,piano keyboard,2,,alibaba,Piano Roll up - Portable 88-Key MIDI Keyboard for Kids & Adults,piano up 88 key midi kids adults,0.51,0.51,1,1,1,marketplace,0,1,0,https://www.alibaba.com/product-detail/Manufacturer-supply-flexible-portable-piano-88_1600276443294.html,,,,,active_or_listed,1.0,0.5,7,False,False
model-1d1f658de9a6,rollable,dish drying rack,1,,unknown,Results for over the sink dish drying rack,results over sink dish drying rack,0.51,0.51,1,1,1,marketplace,0,1,0,https://www.aliexpress.com/w/wholesale-over-the-sink-dish-drying-rack.html,,,,,active_or_listed,1.0,0.5,6,False,False
model-217e054b7627,foldable,computer mouse,2,,unknown,Amazon.com: Folding Computer Mouse,amazon com computer,0.51,0.51,1,1,1,marketplace,0,1,0,https://www.amazon.com/folding-computer-mouse/s?k=folding+computer+mouse,,,,,active_or_listed,1.0,0.5,3,False,False
model-25e5db116cdc,collapsible,cup,1,,unknown,Collapsible Cup | Foldable Tumbler with Lid for Travel - Target,tumbler lid travel target,0.51,0.51,1,1,1,marketplace,0,1,0,https://www.target.com/s/collapsible+cup,,,,,active_or_listed,1.0,0.5,4,False,False
model-2fe858469c76,foldable,treadmill,1,,unknown,Robot or human?,robot or human,0.51,0.51,1,1,1,marketplace,0,1,0,https://www.walmart.com/blocked?url=L2lwL09CRU5TS1ktRm9sZGluZy1UcmVhZG1pbGxzLUluY2xpbmUtSG9tZS1Gb2xkYWJsZS1XYWxraW5nLVRyZWFkbWlsbC0zMDBsYi1DYXBhY2l0eS1NYWNoaW5lLVBvcnRhYmxlLU1pbmktVHJlYWRtaWxsLVBhZC1IYW5kbGUtQmFyLUVhc3ktRm9sZC1Bc3NlbWJseS1MLzE1NTYzMTA4Nzc2&uuid=11994c86-57e7-11f1-ac4d-025f73e5e051&vid=&g=b,,,,,active_or_listed,1.0,0.5,3,False,False
